Path,ParityCount
web/api/svgsvgelement/createsvgpoint,null
web/api/svgsvgelement/createsvgrect,null
web/api/svgsvgelement/createsvgtransform,null
web/api/svgsvgelement/createsvgtransformfrommatrix,null
web/api/svgsvgelement/currentscale,0
web/api/svgsvgelement/currenttranslate,0
web/api/svgsvgelement/deselectall,null
web/api/svgsvgelement/getcurrenttime,null
web/api/svgsvgelement/getelementbyid,null
web/api/svgsvgelement/height,0
web/api/svgsvgelement/pauseanimations,null
web/api/svgsvgelement/preserveaspectratio,0
web/api/svgsvgelement/setcurrenttime,null
web/api/svgsvgelement/unpauseanimations,null
web/api/svgsvgelement/viewbox,0
web/api/svgsvgelement/width,0
web/api/svgsvgelement/x,0
web/api/svgsvgelement/y,0
web/api/svgswitchelement,null
web/api/svgsymbolelement,0
web/api/svgsymbolelement/preserveaspectratio,0
web/api/svgsymbolelement/viewbox,0
web/api/svgtextcontentelement,4
web/api/svgtextcontentelement/getcharnumatposition,2
web/api/svgtextcontentelement/getcomputedtextlength,1
web/api/svgtextcontentelement/getendpositionofchar,0
web/api/svgtextcontentelement/getextentofchar,0
web/api/svgtextcontentelement/getnumberofchars,0
web/api/svgtextcontentelement/getrotationofchar,2
web/api/svgtextcontentelement/getstartpositionofchar,0
web/api/svgtextcontentelement/getsubstringlength,2
web/api/svgtextcontentelement/lengthadjust,0
web/api/svgtextcontentelement/textlength,0
web/api/svgtextelement,0
web/api/svgtextpathelement,4
web/api/svgtextpathelement/href,0
web/api/svgtextpathelement/method,1
web/api/svgtextpathelement/side,null
web/api/svgtextpathelement/spacing,1
web/api/svgtextpathelement/startoffset,0
web/api/svgtextpositioningelement,1
web/api/svgtextpositioningelement/dx,1
web/api/svgtextpositioningelement/dy,1
web/api/svgtextpositioningelement/rotate,0
web/api/svgtextpositioningelement/x,1
web/api/svgtextpositioningelement/y,1
web/api/svgtitleelement,0
web/api/svgtransform,0
web/api/svgtransform/angle,0
web/api/svgtransform/matrix,0
web/api/svgtransform/setmatrix,1
web/api/svgtransform/setrotate,1
web/api/svgtransform/setscale,1
web/api/svgtransform/setskewx,1
web/api/svgtransform/setskewy,1
web/api/svgtransform/settranslate,1
web/api/svgtransform/type,0
web/api/svgtransformlist,2
web/api/svgtransformlist/appenditem,1
web/api/svgtransformlist/clear,1
web/api/svgtransformlist/consolidate,1
web/api/svgtransformlist/createsvgtransformfrommatrix,1
web/api/svgtransformlist/getitem,1
web/api/svgtransformlist/initialize,1
web/api/svgtransformlist/insertitembefore,1
web/api/svgtransformlist/length,0
web/api/svgtransformlist/numberofitems,0
web/api/svgtransformlist/removeitem,2
web/api/svgtransformlist/replaceitem,2
web/api/svgtspanelement,0
web/api/svgunittypes,0
web/api/svguseelement,null
web/api/svguseelement/height,null
web/api/svguseelement/href,null
web/api/svguseelement/width,null
web/api/svguseelement/x,null
web/api/svguseelement/y,null
web/api/svgviewelement,null
web/api/svgviewelement/preserveaspectratio,null
web/api/svgviewelement/viewbox,null
web/api/syncevent,null
web/api/syncevent/lastchance,null
web/api/syncevent/syncevent,null
web/api/syncevent/tag,null
web/api/syncmanager,null
web/api/syncmanager/gettags,0
web/api/syncmanager/register,0
web/api/taskattributiontiming,0
web/api/taskattributiontiming/containerid,2
web/api/taskattributiontiming/containername,4
web/api/taskattributiontiming/containersrc,4
web/api/taskattributiontiming/containertype,1
web/api/taskattributiontiming/tojson,0
web/api/taskcontroller,null
web/api/taskcontroller/setpriority,null
web/api/taskcontroller/taskcontroller,null
web/api/taskprioritychangeevent,null
web/api/taskprioritychangeevent/previouspriority,null
web/api/taskprioritychangeevent/taskprioritychangeevent,null
web/api/tasksignal,null
web/api/tasksignal/any_static,null
web/api/tasksignal/priority,null
web/api/tasksignal/prioritychange_event,null
web/api/text,0
web/api/text/assignedslot,0
web/api/text/splittext,1
web/api/text/text,1
web/api/text/wholetext,3
web/api/textdecoder,4
web/api/textdecoder/decode,2
web/api/textdecoder/encoding,4
web/api/textdecoder/fatal,2
web/api/textdecoder/ignorebom,4
web/api/textdecoder/textdecoder,6
web/api/textdecoderstream,4
web/api/textdecoderstream/encoding,2
web/api/textdecoderstream/fatal,2
web/api/textdecoderstream/ignorebom,2
web/api/textdecoderstream/readable,3
web/api/textdecoderstream/textdecoderstream,5
web/api/textdecoderstream/writable,2
web/api/textencoder,5
web/api/textencoder/encode,2
web/api/textencoder/encodeinto,7
web/api/textencoder/encoding,2
web/api/textencoder/textencoder,3
web/api/textencoderstream,4
web/api/textencoderstream/encoding,2
web/api/textencoderstream/readable,4
web/api/textencoderstream/textencoderstream,1
web/api/textencoderstream/writable,3
web/api/textevent,null
web/api/textevent/data,null
web/api/textevent/inittextevent,null
web/api/textformat,3
web/api/textformat/rangeend,2
web/api/textformat/rangestart,2
web/api/textformat/textformat,0
web/api/textformat/underlinestyle,2
web/api/textformat/underlinethickness,2
web/api/textformatupdateevent,0
web/api/textformatupdateevent/gettextformats,1
web/api/textformatupdateevent/textformatupdateevent,0
web/api/textmetrics,1
web/api/textmetrics/actualboundingboxascent,0
web/api/textmetrics/actualboundingboxdescent,0
web/api/textmetrics/actualboundingboxleft,0
web/api/textmetrics/actualboundingboxright,0
web/api/textmetrics/alphabeticbaseline,0
web/api/textmetrics/emheightascent,0
web/api/textmetrics/emheightdescent,0
web/api/textmetrics/fontboundingboxascent,0
web/api/textmetrics/fontboundingboxdescent,0
web/api/textmetrics/hangingbaseline,0
web/api/textmetrics/ideographicbaseline,0
web/api/textmetrics/width,0
web/api/texttrack,11
web/api/texttrack/activecues,3
web/api/texttrack/addcue,4
web/api/texttrack/cuechange_event,4
web/api/texttrack/cues,3
web/api/texttrack/id,3
web/api/texttrack/inbandmetadatatrackdispatchtype,4
web/api/texttrack/kind,3
web/api/texttrack/label,3
web/api/texttrack/language,7
web/api/texttrack/mode,8
web/api/texttrack/removecue,4
web/api/texttrack/sourcebuffer,null
web/api/texttrackcue,3
web/api/texttrackcue/endtime,5
web/api/texttrackcue/enter_event,5
web/api/texttrackcue/exit_event,5
web/api/texttrackcue/id,4
web/api/texttrackcue/pauseonexit,3
web/api/texttrackcue/starttime,5
web/api/texttrackcue/track,5
web/api/texttrackcuelist,1
web/api/texttrackcuelist/getcuebyid,1
web/api/texttrackcuelist/length,1
web/api/texttracklist,null
web/api/texttracklist/addtrack_event,null
web/api/texttracklist/change_event,null
web/api/texttracklist/gettrackbyid,null
web/api/texttracklist/length,null
web/api/texttracklist/removetrack_event,null
web/api/textupdateevent,0
web/api/textupdateevent/selectionend,1
web/api/textupdateevent/selectionstart,1
web/api/textupdateevent/text,1
web/api/textupdateevent/textupdateevent,0
web/api/textupdateevent/updaterangeend,0
web/api/textupdateevent/updaterangestart,0
web/api/timeevent,null
web/api/timeevent/detail,null
web/api/timeevent/inittimeevent,null
web/api/timeevent/view,null
web/api/timeranges,0
web/api/timeranges/end,0
web/api/timeranges/length,0
web/api/timeranges/start,0
web/api/toggleevent,8
web/api/toggleevent/newstate,2
web/api/toggleevent/oldstate,2
web/api/toggleevent/source,null
web/api/toggleevent/toggleevent,5
web/api/topics_api,null
web/api/touch,3
web/api/touch/altitudeangle,null
web/api/touch/azimuthangle,null
web/api/touch/clientx,3
web/api/touch/clienty,3
web/api/touch/force,2
web/api/touch/identifier,1
web/api/touch/pagex,3
web/api/touch/pagey,3
web/api/touch/radiusx,2
web/api/touch/radiusy,0
web/api/touch/rotationangle,0
web/api/touch/screenx,3
web/api/touch/screeny,1
web/api/touch/target,2
web/api/touch/touch,3
web/api/touch/touchtype,null
web/api/touch_events,7
web/api/touch_events/multi-touch_interaction,8
web/api/touch_events/using_touch_events,9
web/api/touchevent,3
web/api/touchevent/altkey,2
web/api/touchevent/changedtouches,3
web/api/touchevent/ctrlkey,0
web/api/touchevent/metakey,1
web/api/touchevent/shiftkey,0
web/api/touchevent/targettouches,2
web/api/touchevent/touches,3
web/api/touchevent/touchevent,2
web/api/touchlist,1
web/api/touchlist/item,3
web/api/touchlist/length,2
web/api/trackevent,4
web/api/trackevent/track,2
web/api/trackevent/trackevent,2
web/api/transformstream,5
web/api/transformstream/readable,2
web/api/transformstream/transformstream,4
web/api/transformstream/writable,2
web/api/transformstreamdefaultcontroller,1
web/api/transformstreamdefaultcontroller/desiredsize,0
web/api/transformstreamdefaultcontroller/enqueue,1
web/api/transformstreamdefaultcontroller/error,0
web/api/transformstreamdefaultcontroller/terminate,0
web/api/transitionevent,4
web/api/transitionevent/animation,null
web/api/transitionevent/elapsedtime,0
web/api/transitionevent/propertyname,0
web/api/transitionevent/pseudoelement,0
web/api/transitionevent/transitionevent,1
web/api/translator,0
web/api/translator/availability_static,0
web/api/translator/create_static,1
web/api/translator/destroy,0
web/api/translator/inputquota,0
web/api/translator/measureinputusage,0
web/api/translator/sourcelanguage,0
web/api/translator/targetlanguage,0
web/api/translator/translate,0
web/api/translator/translatestreaming,0
web/api/translator_and_language_detector_apis,null
web/api/translator_and_language_detector_apis/using,null
web/api/treewalker,0
web/api/treewalker/currentnode,0
web/api/treewalker/filter,0
web/api/treewalker/firstchild,0
web/api/treewalker/lastchild,0
web/api/treewalker/nextnode,0
web/api/treewalker/nextsibling,0
web/api/treewalker/parentnode,0
web/api/treewalker/previousnode,0
web/api/treewalker/previoussibling,0
web/api/treewalker/root,0
web/api/treewalker/whattoshow,0
web/api/trusted_types_api,1
web/api/trustedhtml,0
web/api/trustedhtml/tojson,0
web/api/trustedhtml/tostring,0
web/api/trustedscript,0
web/api/trustedscript/tojson,0
web/api/trustedscript/tostring,0
web/api/trustedscripturl,0
web/api/trustedscripturl/tojson,0
web/api/trustedscripturl/tostring,0
web/api/trustedtypepolicy,0
web/api/trustedtypepolicy/createhtml,0
web/api/trustedtypepolicy/createscript,0
web/api/trustedtypepolicy/createscripturl,0
web/api/trustedtypepolicy/name,0
web/api/trustedtypepolicyfactory,0
web/api/trustedtypepolicyfactory/createpolicy,0
web/api/trustedtypepolicyfactory/defaultpolicy,0
web/api/trustedtypepolicyfactory/emptyhtml,0
web/api/trustedtypepolicyfactory/emptyscript,0
web/api/trustedtypepolicyfactory/getattributetype,0
web/api/trustedtypepolicyfactory/getpropertytype,0
web/api/trustedtypepolicyfactory/ishtml,1
web/api/trustedtypepolicyfactory/isscript,1
web/api/trustedtypepolicyfactory/isscripturl,1
web/api/ui_events,0
web/api/ui_events/keyboard_event_code_values,0
web/api/ui_events/keyboard_event_key_values,1
web/api/uievent,2
web/api/uievent/detail,0
web/api/uievent/inituievent,5
web/api/uievent/sourcecapabilities,1
web/api/uievent/uievent,2
web/api/uievent/view,0
web/api/uievent/which,3
web/api/url,3
web/api/url/canparse_static,3
web/api/url/createobjecturl_static,1
web/api/url/hash,4
web/api/url/host,4
web/api/url/hostname,4
web/api/url/href,3
web/api/url/origin,4
web/api/url/parse_static,2
web/api/url/password,3
web/api/url/pathname,5
web/api/url/port,3
web/api/url/protocol,2
web/api/url/revokeobjecturl_static,2
web/api/url/search,3
web/api/url/searchparams,5
web/api/url/tojson,1
web/api/url/tostring,2
web/api/url/url,4
web/api/url/username,1
web/api/url_api,5
web/api/url_api/resolving_relative_references,0
web/api/url_fragment_text_directives,null
web/api/url_pattern_api,0
web/api/urlpattern,0
web/api/urlpattern/exec,1
web/api/urlpattern/hash,0
web/api/urlpattern/hasregexpgroups,0
web/api/urlpattern/hostname,0
web/api/urlpattern/password,0
web/api/urlpattern/pathname,0
web/api/urlpattern/port,0
web/api/urlpattern/protocol,0
web/api/urlpattern/search,0
web/api/urlpattern/test,1
web/api/urlpattern/urlpattern,0
web/api/urlpattern/username,0
web/api/urlsearchparams,2
web/api/urlsearchparams/append,1
web/api/urlsearchparams/delete,0
web/api/urlsearchparams/entries,3
web/api/urlsearchparams/foreach,3
web/api/urlsearchparams/get,0
web/api/urlsearchparams/getall,5
web/api/urlsearchparams/has,0
web/api/urlsearchparams/keys,0
web/api/urlsearchparams/set,2
web/api/urlsearchparams/size,0
web/api/urlsearchparams/sort,4
web/api/urlsearchparams/tostring,5
web/api/urlsearchparams/urlsearchparams,5
web/api/urlsearchparams/values,3
web/api/usb,2
web/api/usb/connect_event,7
web/api/usb/disconnect_event,7
web/api/usb/getdevices,5
web/api/usb/requestdevice,7
web/api/usbalternateinterface,1
web/api/usbconfiguration,1
web/api/usbconfiguration/configurationname,1
web/api/usbconfiguration/configurationvalue,2
web/api/usbconfiguration/interfaces,1
web/api/usbconfiguration/usbconfiguration,1
web/api/usbconnectionevent,4
web/api/usbconnectionevent/device,4
web/api/usbconnectionevent/usbconnectionevent,3
web/api/usbdevice,3
web/api/usbdevice/claiminterface,3
web/api/usbdevice/clearhalt,4
web/api/usbdevice/close,3
web/api/usbdevice/configuration,2
web/api/usbdevice/configurations,3
web/api/usbdevice/controltransferin,4
web/api/usbdevice/controltransferout,4
web/api/usbdevice/deviceclass,3
web/api/usbdevice/deviceprotocol,2
web/api/usbdevice/devicesubclass,2
web/api/usbdevice/deviceversionmajor,2
web/api/usbdevice/deviceversionminor,2
web/api/usbdevice/deviceversionsubminor,2
web/api/usbdevice/forget,2
web/api/usbdevice/isochronoustransferin,2
web/api/usbdevice/isochronoustransferout,2
web/api/usbdevice/manufacturername,2
web/api/usbdevice/open,3
web/api/usbdevice/opened,4
web/api/usbdevice/productid,2
web/api/usbdevice/productname,2
web/api/usbdevice/releaseinterface,3
web/api/usbdevice/reset,3
web/api/usbdevice/selectalternateinterface,3
web/api/usbdevice/selectconfiguration,3
web/api/usbdevice/serialnumber,2
web/api/usbdevice/transferin,3
web/api/usbdevice/transferout,3
web/api/usbdevice/usbversionmajor,2
web/api/usbdevice/usbversionminor,2
web/api/usbdevice/usbversionsubminor,2
web/api/usbdevice/vendorid,3
web/api/usbendpoint,2
web/api/usbinterface,1
web/api/usbintransferresult,2
web/api/usbisochronousintransferpacket,2
web/api/usbisochronousintransferresult,1
web/api/usbisochronousouttransferpacket,2
web/api/usbisochronousouttransferresult,1
web/api/usbouttransferresult,2
web/api/user-agent_client_hints_api,8
web/api/user_preferences_api,null
web/api/useractivation,5
web/api/useractivation/hasbeenactive,6
web/api/useractivation/isactive,6
web/api/validitystate,6
web/api/validitystate/badinput,6
web/api/validitystate/customerror,null
web/api/validitystate/patternmismatch,6
web/api/validitystate/rangeoverflow,4
web/api/validitystate/rangeunderflow,4
web/api/validitystate/stepmismatch,4
web/api/validitystate/toolong,5
web/api/validitystate/tooshort,4
web/api/validitystate/typemismatch,6
web/api/validitystate/valid,null
web/api/validitystate/valuemissing,7
web/api/vibration_api,0
web/api/videocolorspace,0
web/api/videocolorspace/fullrange,null
web/api/videocolorspace/matrix,null
web/api/videocolorspace/primaries,null
web/api/videocolorspace/tojson,null
web/api/videocolorspace/transfer,null
web/api/videocolorspace/videocolorspace,null
web/api/videodecoder,null
web/api/videodecoder/close,null
web/api/videodecoder/configure,null
web/api/videodecoder/decode,null
web/api/videodecoder/decodequeuesize,null
web/api/videodecoder/dequeue_event,null
web/api/videodecoder/flush,null
web/api/videodecoder/isconfigsupported_static,null
web/api/videodecoder/reset,null
web/api/videodecoder/state,null
web/api/videodecoder/videodecoder,null
web/api/videoencoder,null
web/api/videoencoder/close,null
web/api/videoencoder/configure,null
web/api/videoencoder/dequeue_event,null
web/api/videoencoder/encode,null
web/api/videoencoder/encodequeuesize,null
web/api/videoencoder/flush,null
web/api/videoencoder/isconfigsupported_static,null
web/api/videoencoder/reset,null
web/api/videoencoder/state,null
web/api/videoencoder/videoencoder,null
web/api/videoframe,8
web/api/videoframe/allocationsize,2
web/api/videoframe/clone,1
web/api/videoframe/close,1
web/api/videoframe/codedheight,1
web/api/videoframe/codedrect,1
web/api/videoframe/codedwidth,1
web/api/videoframe/colorspace,2
web/api/videoframe/copyto,2
web/api/videoframe/displayheight,1
web/api/videoframe/displaywidth,1
web/api/videoframe/duration,1
web/api/videoframe/flip,null
web/api/videoframe/format,3
web/api/videoframe/metadata,null
web/api/videoframe/rotation,null
web/api/videoframe/timestamp,1
web/api/videoframe/videoframe,6
web/api/videoframe/visiblerect,1
web/api/videoplaybackquality,null
web/api/videoplaybackquality/corruptedvideoframes,null
web/api/videoplaybackquality/creationtime,null
web/api/videoplaybackquality/droppedvideoframes,null
web/api/videoplaybackquality/totalframedelay,null
web/api/videoplaybackquality/totalvideoframes,null
web/api/videotrack,2
web/api/videotrack/id,1
web/api/videotrack/kind,1
web/api/videotrack/label,2
web/api/videotrack/language,1
web/api/videotrack/selected,0
web/api/videotrack/sourcebuffer,1
web/api/videotrackgenerator,null
web/api/videotrackgenerator/muted,null
web/api/videotrackgenerator/track,null
web/api/videotrackgenerator/videotrackgenerator,null
web/api/videotrackgenerator/writable,null
web/api/videotracklist,2
web/api/videotracklist/addtrack_event,6
web/api/videotracklist/change_event,5
web/api/videotracklist/gettrackbyid,3
web/api/videotracklist/length,3
web/api/videotracklist/removetrack_event,6
web/api/videotracklist/selectedindex,2
web/api/view_transition_api,10
web/api/view_transition_api/using,2
web/api/view_transition_api/using_element-scoped,null
web/api/view_transition_api/using_types,1
web/api/viewport,0
web/api/viewport/segments,0
web/api/viewport_segments_api,0
web/api/viewport_segments_api/using,1
web/api/viewtimeline,6
web/api/viewtimeline/endoffset,2
web/api/viewtimeline/startoffset,2
web/api/viewtimeline/subject,2
web/api/viewtimeline/viewtimeline,3
web/api/viewtransition,4
web/api/viewtransition/finished,0
web/api/viewtransition/ready,0
web/api/viewtransition/skiptransition,0
web/api/viewtransition/transitionroot,null
web/api/viewtransition/types,0
web/api/viewtransition/updatecallbackdone,0
web/api/viewtransition/waituntil,null
web/api/viewtransitiontypeset,0
web/api/virtualkeyboard,null
web/api/virtualkeyboard/boundingrect,null
web/api/virtualkeyboard/geometrychange_event,null
web/api/virtualkeyboard/hide,null
web/api/virtualkeyboard/overlayscontent,null
web/api/virtualkeyboard/show,null
web/api/virtualkeyboard_api,0
web/api/visibilitystateentry,null
web/api/visualviewport,5
web/api/visualviewport/height,1
web/api/visualviewport/offsetleft,1
web/api/visualviewport/offsettop,1
web/api/visualviewport/pageleft,1
web/api/visualviewport/pagetop,1
web/api/visualviewport/resize_event,3
web/api/visualviewport/scale,1
web/api/visualviewport/scroll_event,3
web/api/visualviewport/scrollend_event,3
web/api/visualviewport/width,1
web/api/vrdisplay,null
web/api/vrdisplay/cancelanimationframe,null
web/api/vrdisplay/capabilities,null
web/api/vrdisplay/depthfar,null
web/api/vrdisplay/depthnear,null
web/api/vrdisplay/displayid,null
web/api/vrdisplay/displayname,null
web/api/vrdisplay/exitpresent,null
web/api/vrdisplay/geteyeparameters,null
web/api/vrdisplay/getframedata,null
web/api/vrdisplay/getimmediatepose,null
web/api/vrdisplay/getlayers,null
web/api/vrdisplay/getpose,null
web/api/vrdisplay/isconnected,null
web/api/vrdisplay/ispresenting,null
web/api/vrdisplay/requestanimationframe,null
web/api/vrdisplay/requestpresent,null
web/api/vrdisplay/resetpose,null
web/api/vrdisplay/stageparameters,null
web/api/vrdisplay/submitframe,null
web/api/vrdisplaycapabilities,8
web/api/vrdisplaycapabilities/canpresent,7
web/api/vrdisplaycapabilities/hasexternaldisplay,6
web/api/vrdisplaycapabilities/hasorientation,6
web/api/vrdisplaycapabilities/hasposition,6
web/api/vrdisplaycapabilities/maxlayers,8
web/api/vrdisplayevent,8
web/api/vrdisplayevent/display,8
web/api/vrdisplayevent/reason,8
web/api/vrdisplayevent/vrdisplayevent,7
web/api/vreyeparameters,7
web/api/vreyeparameters/fieldofview,6
web/api/vreyeparameters/maximumfieldofview,6
web/api/vreyeparameters/minimumfieldofview,6
web/api/vreyeparameters/offset,6
web/api/vreyeparameters/renderheight,6
web/api/vreyeparameters/renderwidth,6
web/api/vrfieldofview,7
web/api/vrfieldofview/downdegrees,6
web/api/vrfieldofview/leftdegrees,6
web/api/vrfieldofview/rightdegrees,6
web/api/vrfieldofview/updegrees,6
web/api/vrframedata,null
web/api/vrframedata/leftprojectionmatrix,null
web/api/vrframedata/leftviewmatrix,null
web/api/vrframedata/pose,null
web/api/vrframedata/rightprojectionmatrix,null
web/api/vrframedata/rightviewmatrix,null
web/api/vrframedata/timestamp,null
web/api/vrframedata/vrframedata,null
web/api/vrlayerinit,null
web/api/vrlayerinit/leftbounds,null
web/api/vrlayerinit/rightbounds,null
web/api/vrlayerinit/source,null
web/api/vrpose,7
web/api/vrpose/angularacceleration,7
web/api/vrpose/angularvelocity,7
web/api/vrpose/linearacceleration,7
web/api/vrpose/linearvelocity,7
web/api/vrpose/orientation,8
web/api/vrpose/position,7
web/api/vrstageparameters,7
web/api/vrstageparameters/sittingtostandingtransform,6
web/api/vrstageparameters/sizex,6
web/api/vrstageparameters/sizey,6
web/api/vttcue,3
web/api/vttcue/align,1
web/api/vttcue/getcueashtml,2
web/api/vttcue/line,2
web/api/vttcue/linealign,1
web/api/vttcue/position,1
web/api/vttcue/positionalign,2
web/api/vttcue/region,1
web/api/vttcue/size,1
web/api/vttcue/snaptolines,1
web/api/vttcue/text,2
web/api/vttcue/vertical,1
web/api/vttcue/vttcue,1
web/api/vttregion,2
web/api/vttregion/id,null
web/api/vttregion/lines,null
web/api/vttregion/regionanchorx,null
web/api/vttregion/regionanchory,null
web/api/vttregion/scroll,null
web/api/vttregion/viewportanchorx,null
web/api/vttregion/viewportanchory,null
web/api/vttregion/vttregion,null
web/api/vttregion/width,null
web/api/wakelock,null
web/api/wakelock/request,null
web/api/wakelocksentinel,null
web/api/wakelocksentinel/release,null
web/api/wakelocksentinel/release_event,null
web/api/wakelocksentinel/released,null
web/api/wakelocksentinel/type,null
web/api/waveshapernode,null
web/api/waveshapernode/curve,null
web/api/waveshapernode/oversample,null
web/api/waveshapernode/waveshapernode,null
web/api/web-based_payment_handler_api,null
web/api/web_animations_api,0
web/api/web_animations_api/keyframe_formats,0
web/api/web_animations_api/tips,0
web/api/web_animations_api/using_the_web_animations_api,0
web/api/web_animations_api/web_animations_api_concepts,0
web/api/web_audio_api,1
web/api/web_audio_api/advanced_techniques,7
web/api/web_audio_api/basic_concepts_behind_web_audio_api,1
web/api/web_audio_api/best_practices,null
web/api/web_audio_api/controlling_multiple_parameters_with_constantsourcenode,null
web/api/web_audio_api/simple_synth,null
web/api/web_audio_api/using_audioworklet,null
web/api/web_audio_api/using_iir_filters,null
web/api/web_audio_api/using_web_audio_api,1
web/api/web_audio_api/visualizations_with_web_audio_api,0
web/api/web_audio_api/web_audio_spatialization_basics,12
web/api/web_authentication_api,3
web/api/web_authentication_api/attestation_and_assertion,0
web/api/web_authentication_api/authenticator_data,2
web/api/web_authentication_api/webauthn_extensions,0
web/api/web_bluetooth_api,4
web/api/web_components,2
web/api/web_components/using_custom_elements,6
web/api/web_components/using_shadow_dom,3
web/api/web_components/using_templates_and_slots,4
web/api/web_crypto_api,0
web/api/web_crypto_api/non-cryptographic_uses_of_subtle_crypto,14
web/api/web_locks_api,5
web/api/web_midi_api,6
web/api/web_nfc_api,0
web/api/web_periodic_background_synchronization_api,9
web/api/web_serial_api,12
web/api/web_share_api,9
web/api/web_speech_api,5
web/api/web_speech_api/using_the_web_speech_api,13
web/api/web_storage_api,7
web/api/web_storage_api/using_the_web_storage_api,6
web/api/web_workers_api,0
web/api/web_workers_api/functions_and_classes_available_to_workers,2
web/api/web_workers_api/structured_clone_algorithm,0
web/api/web_workers_api/transferable_objects,11
web/api/web_workers_api/using_web_workers,9
web/api/webcodecs_api,1
web/api/webcodecs_api/codec_selection,1
web/api/webcodecs_api/using_the_webcodecs_api,0
web/api/webcodecs_api/video_processing_concepts,0
web/api/webgl2renderingcontext,0
web/api/webgl2renderingcontext/beginquery,null
web/api/webgl2renderingcontext/begintransformfeedback,null
web/api/webgl2renderingcontext/bindbufferbase,null
web/api/webgl2renderingcontext/bindbufferrange,null
web/api/webgl2renderingcontext/bindsampler,null
web/api/webgl2renderingcontext/bindtransformfeedback,null
web/api/webgl2renderingcontext/bindvertexarray,null
web/api/webgl2renderingcontext/blitframebuffer,null
web/api/webgl2renderingcontext/bufferdata,null
web/api/webgl2renderingcontext/buffersubdata,null
web/api/webgl2renderingcontext/clearbuffer,null
web/api/webgl2renderingcontext/clientwaitsync,null
web/api/webgl2renderingcontext/compressedteximage3d,null
web/api/webgl2renderingcontext/compressedtexsubimage3d,null
web/api/webgl2renderingcontext/copybuffersubdata,null
web/api/webgl2renderingcontext/copytexsubimage3d,null
web/api/webgl2renderingcontext/createquery,null
web/api/webgl2renderingcontext/createsampler,null
web/api/webgl2renderingcontext/createtransformfeedback,null
web/api/webgl2renderingcontext/createvertexarray,null
web/api/webgl2renderingcontext/deletequery,null
web/api/webgl2renderingcontext/deletesampler,null
web/api/webgl2renderingcontext/deletesync,null
web/api/webgl2renderingcontext/deletetransformfeedback,null
web/api/webgl2renderingcontext/deletevertexarray,null
web/api/webgl2renderingcontext/drawarraysinstanced,null
web/api/webgl2renderingcontext/drawbuffers,null
web/api/webgl2renderingcontext/drawelementsinstanced,null
web/api/webgl2renderingcontext/drawingbuffercolorspace,null
web/api/webgl2renderingcontext/drawrangeelements,null
web/api/webgl2renderingcontext/endquery,null
web/api/webgl2renderingcontext/endtransformfeedback,null
web/api/webgl2renderingcontext/fencesync,null
web/api/webgl2renderingcontext/framebuffertexturelayer,null
web/api/webgl2renderingcontext/getactiveuniformblockname,null
web/api/webgl2renderingcontext/getactiveuniformblockparameter,null
web/api/webgl2renderingcontext/getactiveuniforms,null
web/api/webgl2renderingcontext/getbuffersubdata,null
web/api/webgl2renderingcontext/getfragdatalocation,null
web/api/webgl2renderingcontext/getindexedparameter,null
web/api/webgl2renderingcontext/getinternalformatparameter,null
web/api/webgl2renderingcontext/getquery,null
web/api/webgl2renderingcontext/getqueryparameter,null
web/api/webgl2renderingcontext/getsamplerparameter,null
web/api/webgl2renderingcontext/getsyncparameter,null
web/api/webgl2renderingcontext/gettransformfeedbackvarying,null
web/api/webgl2renderingcontext/getuniformblockindex,null
web/api/webgl2renderingcontext/getuniformindices,null
web/api/webgl2renderingcontext/invalidateframebuffer,null
web/api/webgl2renderingcontext/invalidatesubframebuffer,null
web/api/webgl2renderingcontext/isquery,null
web/api/webgl2renderingcontext/issampler,null
web/api/webgl2renderingcontext/issync,null
web/api/webgl2renderingcontext/istransformfeedback,null
web/api/webgl2renderingcontext/isvertexarray,null
web/api/webgl2renderingcontext/pausetransformfeedback,null
web/api/webgl2renderingcontext/readbuffer,null
web/api/webgl2renderingcontext/renderbufferstoragemultisample,null
web/api/webgl2renderingcontext/resumetransformfeedback,null
web/api/webgl2renderingcontext/samplerparameter,null
web/api/webgl2renderingcontext/teximage3d,null
web/api/webgl2renderingcontext/texstorage2d,null
web/api/webgl2renderingcontext/texstorage3d,null
web/api/webgl2renderingcontext/texsubimage3d,null
web/api/webgl2renderingcontext/transformfeedbackvaryings,null
web/api/webgl2renderingcontext/uniform,null
web/api/webgl2renderingcontext/uniformblockbinding,null
web/api/webgl2renderingcontext/uniformmatrix,null
web/api/webgl2renderingcontext/unpackcolorspace,null
web/api/webgl2renderingcontext/vertexattribdivisor,null
web/api/webgl2renderingcontext/vertexattribi,null
web/api/webgl2renderingcontext/vertexattribipointer,null
web/api/webgl2renderingcontext/waitsync,null
web/api/webgl_api,0
web/api/webgl_api/basic_2d_animation_example,7
web/api/webgl_api/by_example,null
web/api/webgl_api/by_example/basic_scissoring,null
web/api/webgl_api/by_example/boilerplate_1,null
web/api/webgl_api/by_example/canvas_size_and_webgl,null
web/api/webgl_api/by_example/clearing_by_clicking,null
web/api/webgl_api/by_example/clearing_with_colors,null
web/api/webgl_api/by_example/color_masking,null
web/api/webgl_api/by_example/detect_webgl,null
web/api/webgl_api/by_example/hello_glsl,null
web/api/webgl_api/by_example/hello_vertex_attributes,null
