Path,ParityCount
web/api/mediasource/mediasource,null
web/api/mediasource/readystate,null
web/api/mediasource/removesourcebuffer,null
web/api/mediasource/setliveseekablerange,null
web/api/mediasource/sourcebuffers,null
web/api/mediasource/sourceclose_event,null
web/api/mediasource/sourceended_event,null
web/api/mediasource/sourceopen_event,null
web/api/mediasourcehandle,null
web/api/mediastream,null
web/api/mediastream/active,null
web/api/mediastream/addtrack,0
web/api/mediastream/addtrack_event,null
web/api/mediastream/clone,null
web/api/mediastream/getaudiotracks,null
web/api/mediastream/gettrackbyid,null
web/api/mediastream/gettracks,1
web/api/mediastream/getvideotracks,null
web/api/mediastream/id,null
web/api/mediastream/mediastream,0
web/api/mediastream/removetrack,null
web/api/mediastream/removetrack_event,null
web/api/mediastream_image_capture_api,0
web/api/mediastream_recording_api,null
web/api/mediastream_recording_api/recording_a_media_element,null
web/api/mediastream_recording_api/using_the_mediastream_recording_api,null
web/api/mediastreamaudiodestinationnode,null
web/api/mediastreamaudiodestinationnode/mediastreamaudiodestinationnode,null
web/api/mediastreamaudiodestinationnode/stream,null
web/api/mediastreamaudiosourcenode,null
web/api/mediastreamaudiosourcenode/mediastream,null
web/api/mediastreamaudiosourcenode/mediastreamaudiosourcenode,null
web/api/mediastreamevent,null
web/api/mediastreamevent/mediastreamevent,null
web/api/mediastreamevent/stream,null
web/api/mediastreamtrack,null
web/api/mediastreamtrack/applyconstraints,null
web/api/mediastreamtrack/clone,null
web/api/mediastreamtrack/contenthint,null
web/api/mediastreamtrack/enabled,null
web/api/mediastreamtrack/ended_event,null
web/api/mediastreamtrack/getcapabilities,null
web/api/mediastreamtrack/getconstraints,null
web/api/mediastreamtrack/getsettings,null
web/api/mediastreamtrack/id,0
web/api/mediastreamtrack/kind,null
web/api/mediastreamtrack/label,0
web/api/mediastreamtrack/mute_event,null
web/api/mediastreamtrack/muted,null
web/api/mediastreamtrack/readystate,null
web/api/mediastreamtrack/stop,null
web/api/mediastreamtrack/unmute_event,null
web/api/mediastreamtrackaudiosourcenode,null
web/api/mediastreamtrackaudiosourcenode/mediastreamtrackaudiosourcenode,null
web/api/mediastreamtrackevent,null
web/api/mediastreamtrackevent/mediastreamtrackevent,null
web/api/mediastreamtrackevent/track,null
web/api/mediastreamtrackgenerator,null
web/api/mediastreamtrackgenerator/mediastreamtrackgenerator,null
web/api/mediastreamtrackgenerator/writable,null
web/api/mediastreamtrackprocessor,null
web/api/mediastreamtrackprocessor/mediastreamtrackprocessor,null
web/api/mediastreamtrackprocessor/readable,0
web/api/mediatrackconstraints,null
web/api/mediatrackconstraints/aspectratio,null
web/api/mediatrackconstraints/autogaincontrol,null
web/api/mediatrackconstraints/channelcount,null
web/api/mediatrackconstraints/deviceid,null
web/api/mediatrackconstraints/displaysurface,null
web/api/mediatrackconstraints/echocancellation,null
web/api/mediatrackconstraints/facingmode,null
web/api/mediatrackconstraints/framerate,null
web/api/mediatrackconstraints/groupid,null
web/api/mediatrackconstraints/height,null
web/api/mediatrackconstraints/latency,null
web/api/mediatrackconstraints/logicalsurface,null
web/api/mediatrackconstraints/noisesuppression,null
web/api/mediatrackconstraints/restrictownaudio,null
web/api/mediatrackconstraints/samplerate,null
web/api/mediatrackconstraints/samplesize,null
web/api/mediatrackconstraints/suppresslocalaudioplayback,null
web/api/mediatrackconstraints/volume,null
web/api/mediatrackconstraints/width,null
web/api/mediatracksettings,null
web/api/mediatracksettings/aspectratio,null
web/api/mediatracksettings/autogaincontrol,null
web/api/mediatracksettings/channelcount,null
web/api/mediatracksettings/cursor,null
web/api/mediatracksettings/deviceid,null
web/api/mediatracksettings/displaysurface,null
web/api/mediatracksettings/echocancellation,null
web/api/mediatracksettings/facingmode,null
web/api/mediatracksettings/framerate,null
web/api/mediatracksettings/groupid,null
web/api/mediatracksettings/height,null
web/api/mediatracksettings/latency,null
web/api/mediatracksettings/logicalsurface,null
web/api/mediatracksettings/noisesuppression,null
web/api/mediatracksettings/restrictownaudio,null
web/api/mediatracksettings/samplerate,null
web/api/mediatracksettings/samplesize,null
web/api/mediatracksettings/screenpixelratio,null
web/api/mediatracksettings/suppresslocalaudioplayback,null
web/api/mediatracksettings/volume,null
web/api/mediatracksettings/width,null
web/api/mediatracksupportedconstraints,null
web/api/mediatracksupportedconstraints/aspectratio,null
web/api/mediatracksupportedconstraints/autogaincontrol,null
web/api/mediatracksupportedconstraints/channelcount,null
web/api/mediatracksupportedconstraints/deviceid,null
web/api/mediatracksupportedconstraints/displaysurface,null
web/api/mediatracksupportedconstraints/echocancellation,null
web/api/mediatracksupportedconstraints/facingmode,null
web/api/mediatracksupportedconstraints/framerate,null
web/api/mediatracksupportedconstraints/groupid,null
web/api/mediatracksupportedconstraints/height,null
web/api/mediatracksupportedconstraints/latency,null
web/api/mediatracksupportedconstraints/logicalsurface,null
web/api/mediatracksupportedconstraints/noisesuppression,null
web/api/mediatracksupportedconstraints/restrictownaudio,null
web/api/mediatracksupportedconstraints/samplerate,null
web/api/mediatracksupportedconstraints/samplesize,null
web/api/mediatracksupportedconstraints/suppresslocalaudioplayback,null
web/api/mediatracksupportedconstraints/volume,null
web/api/mediatracksupportedconstraints/width,null
web/api/merchantvalidationevent,null
web/api/merchantvalidationevent/complete,null
web/api/merchantvalidationevent/merchantvalidationevent,null
web/api/merchantvalidationevent/methodname,null
web/api/merchantvalidationevent/validationurl,null
web/api/messagechannel,0
web/api/messagechannel/messagechannel,1
web/api/messagechannel/port1,1
web/api/messagechannel/port2,1
web/api/messageevent,null
web/api/messageevent/data,null
web/api/messageevent/lasteventid,null
web/api/messageevent/messageevent,null
web/api/messageevent/origin,null
web/api/messageevent/ports,null
web/api/messageevent/source,null
web/api/messageport,0
web/api/messageport/close,1
web/api/messageport/message_event,3
web/api/messageport/messageerror_event,3
web/api/messageport/postmessage,3
web/api/messageport/start,1
web/api/metadata,null
web/api/metadata/modificationtime,null
web/api/metadata/size,null
web/api/midiaccess,null
web/api/midiaccess/inputs,null
web/api/midiaccess/outputs,null
web/api/midiaccess/statechange_event,null
web/api/midiaccess/sysexenabled,null
web/api/midiconnectionevent,null
web/api/midiconnectionevent/midiconnectionevent,null
web/api/midiconnectionevent/port,null
web/api/midiinput,null
web/api/midiinput/midimessage_event,null
web/api/midiinputmap,0
web/api/midimessageevent,null
web/api/midimessageevent/data,null
web/api/midimessageevent/midimessageevent,null
web/api/midioutput,null
web/api/midioutput/clear,null
web/api/midioutput/send,null
web/api/midioutputmap,0
web/api/midiport,null
web/api/midiport/close,null
web/api/midiport/connection,null
web/api/midiport/id,null
web/api/midiport/manufacturer,null
web/api/midiport/name,null
web/api/midiport/open,null
web/api/midiport/state,null
web/api/midiport/statechange_event,null
web/api/midiport/type,null
web/api/midiport/version,null
web/api/mimetype,null
web/api/mimetypearray,null
web/api/mouseevent,null
web/api/mouseevent/altkey,null
web/api/mouseevent/button,null
web/api/mouseevent/buttons,1
web/api/mouseevent/clientx,4
web/api/mouseevent/clienty,null
web/api/mouseevent/ctrlkey,null
web/api/mouseevent/getmodifierstate,null
web/api/mouseevent/initmouseevent,1
web/api/mouseevent/layerx,null
web/api/mouseevent/layery,null
web/api/mouseevent/metakey,null
web/api/mouseevent/mouseevent,null
web/api/mouseevent/movementx,4
web/api/mouseevent/movementy,4
web/api/mouseevent/mozinputsource,null
web/api/mouseevent/offsetx,null
web/api/mouseevent/offsety,null
web/api/mouseevent/pagex,null
web/api/mouseevent/pagey,null
web/api/mouseevent/relatedtarget,null
web/api/mouseevent/screenx,null
web/api/mouseevent/screeny,null
web/api/mouseevent/shiftkey,1
web/api/mouseevent/webkit_force_at_force_mouse_down_static,0
web/api/mouseevent/webkit_force_at_mouse_down_static,0
web/api/mouseevent/webkitforce,0
web/api/mouseevent/x,0
web/api/mouseevent/y,1
web/api/mousescrollevent,null
web/api/mutationevent,null
web/api/mutationevent/attrchange,null
web/api/mutationevent/attrname,null
web/api/mutationevent/initmutationevent,null
web/api/mutationevent/newvalue,null
web/api/mutationevent/prevvalue,null
web/api/mutationevent/relatednode,null
web/api/mutationobserver,null
web/api/mutationobserver/disconnect,null
web/api/mutationobserver/mutationobserver,null
web/api/mutationobserver/observe,null
web/api/mutationobserver/takerecords,null
web/api/mutationrecord,null
web/api/mutationrecord/addednodes,null
web/api/mutationrecord/attributename,null
web/api/mutationrecord/attributenamespace,0
web/api/mutationrecord/nextsibling,null
web/api/mutationrecord/oldvalue,null
web/api/mutationrecord/previoussibling,null
web/api/mutationrecord/removednodes,null
web/api/mutationrecord/target,null
web/api/mutationrecord/type,null
web/api/namednodemap,null
web/api/namednodemap/getnameditem,null
web/api/namednodemap/getnameditemns,null
web/api/namednodemap/item,null
web/api/namednodemap/length,null
web/api/namednodemap/removenameditem,null
web/api/namednodemap/removenameditemns,null
web/api/namednodemap/setnameditem,null
web/api/namednodemap/setnameditemns,null
web/api/navigateevent,6
web/api/navigateevent/canintercept,2
web/api/navigateevent/destination,2
web/api/navigateevent/downloadrequest,3
web/api/navigateevent/formdata,2
web/api/navigateevent/hashchange,3
web/api/navigateevent/hasuavisualtransition,2
web/api/navigateevent/info,3
web/api/navigateevent/intercept,8
web/api/navigateevent/navigateevent,4
web/api/navigateevent/navigationtype,4
web/api/navigateevent/scroll,2
web/api/navigateevent/signal,4
web/api/navigateevent/sourceelement,null
web/api/navigateevent/userinitiated,4
web/api/navigation,4
web/api/navigation/activation,2
web/api/navigation/back,3
web/api/navigation/cangoback,3
web/api/navigation/cangoforward,3
web/api/navigation/currententry,2
web/api/navigation/currententrychange_event,4
web/api/navigation/entries,2
web/api/navigation/forward,3
web/api/navigation/navigate,5
web/api/navigation/navigate_event,3
web/api/navigation/navigateerror_event,3
web/api/navigation/navigatesuccess_event,3
web/api/navigation/reload,4
web/api/navigation/transition,3
web/api/navigation/traverseto,2
web/api/navigation/updatecurrententry,3
web/api/navigation_api,7
web/api/navigationactivation,1
web/api/navigationactivation/entry,1
web/api/navigationactivation/from,1
web/api/navigationactivation/navigationtype,1
web/api/navigationcurrententrychangeevent,3
web/api/navigationcurrententrychangeevent/from,2
web/api/navigationcurrententrychangeevent/navigationcurrententrychangeevent,2
web/api/navigationcurrententrychangeevent/navigationtype,2
web/api/navigationdestination,3
web/api/navigationdestination/getstate,3
web/api/navigationdestination/id,2
web/api/navigationdestination/index,2
web/api/navigationdestination/key,3
web/api/navigationdestination/samedocument,2
web/api/navigationdestination/url,2
web/api/navigationhistoryentry,4
web/api/navigationhistoryentry/dispose_event,3
web/api/navigationhistoryentry/getstate,2
web/api/navigationhistoryentry/id,2
web/api/navigationhistoryentry/index,2
web/api/navigationhistoryentry/key,2
web/api/navigationhistoryentry/samedocument,2
web/api/navigationhistoryentry/url,2
web/api/navigationprecommitcontroller,null
web/api/navigationprecommitcontroller/addhandler,null
web/api/navigationprecommitcontroller/redirect,null
web/api/navigationpreloadmanager,null
web/api/navigationpreloadmanager/disable,null
web/api/navigationpreloadmanager/enable,null
web/api/navigationpreloadmanager/getstate,null
web/api/navigationpreloadmanager/setheadervalue,null
web/api/navigationtransition,4
web/api/navigationtransition/committed,null
web/api/navigationtransition/finished,2
web/api/navigationtransition/from,2
web/api/navigationtransition/navigationtype,2
web/api/navigationtransition/to,null
web/api/navigator,1
web/api/navigator/activevrdisplays,3
web/api/navigator/appcodename,3
web/api/navigator/appname,3
web/api/navigator/appversion,4
web/api/navigator/audiosession,null
web/api/navigator/bluetooth,0
web/api/navigator/buildid,1
web/api/navigator/canshare,1
web/api/navigator/clearappbadge,1
web/api/navigator/clipboard,1
web/api/navigator/connection,0
web/api/navigator/contacts,1
web/api/navigator/cookieenabled,4
web/api/navigator/credentials,1
web/api/navigator/deprecatedreplaceinurn,2
web/api/navigator/devicememory,2
web/api/navigator/deviceposture,null
web/api/navigator/donottrack,3
web/api/navigator/geolocation,1
web/api/navigator/getautoplaypolicy,null
web/api/navigator/getbattery,1
web/api/navigator/getgamepads,2
web/api/navigator/getinstalledrelatedapps,null
web/api/navigator/getusermedia,null
web/api/navigator/getvrdisplays,1
web/api/navigator/globalprivacycontrol,1
web/api/navigator/gpu,3
web/api/navigator/hardwareconcurrency,1
web/api/navigator/hid,1
web/api/navigator/ink,2
web/api/navigator/javaenabled,1
web/api/navigator/keyboard,0
web/api/navigator/language,2
web/api/navigator/languages,3
web/api/navigator/locks,0
web/api/navigator/login,1
web/api/navigator/maxtouchpoints,2
web/api/navigator/mediacapabilities,2
web/api/navigator/mediadevices,1
web/api/navigator/mediasession,1
web/api/navigator/mimetypes,2
web/api/navigator/online,1
web/api/navigator/oscpu,1
web/api/navigator/pdfviewerenabled,1
web/api/navigator/permissions,0
web/api/navigator/platform,6
web/api/navigator/plugins,2
web/api/navigator/preferences,null
web/api/navigator/presentation,2
web/api/navigator/product,3
web/api/navigator/productsub,2
web/api/navigator/registerprotocolhandler,2
web/api/navigator/requestmediakeysystemaccess,null
web/api/navigator/requestmidiaccess,null
web/api/navigator/scheduling,2
web/api/navigator/sendbeacon,null
web/api/navigator/serial,2
web/api/navigator/serviceworker,0
web/api/navigator/setappbadge,1
web/api/navigator/share,1
web/api/navigator/storage,0
web/api/navigator/taintenabled,1
web/api/navigator/unregisterprotocolhandler,null
web/api/navigator/usb,0
web/api/navigator/useractivation,1
web/api/navigator/useragent,2
web/api/navigator/useragentdata,1
web/api/navigator/vendor,2
web/api/navigator/vendorsub,2
web/api/navigator/vibrate,2
web/api/navigator/virtualkeyboard,0
web/api/navigator/wakelock,1
web/api/navigator/webdriver,1
web/api/navigator/windowcontrolsoverlay,3
web/api/navigator/xr,1
web/api/navigatorlogin,null
web/api/navigatorlogin/setstatus,null
web/api/navigatoruadata,1
web/api/navigatoruadata/brands,0
web/api/navigatoruadata/gethighentropyvalues,0
web/api/navigatoruadata/mobile,0
web/api/navigatoruadata/platform,0
web/api/navigatoruadata/tojson,0
web/api/ndefmessage,0
web/api/ndefmessage/ndefmessage,4
web/api/ndefmessage/records,1
web/api/ndefreader,1
web/api/ndefreader/ndefreader,1
web/api/ndefreader/reading_event,null
web/api/ndefreader/readingerror_event,null
web/api/ndefreader/scan,2
web/api/ndefreader/write,5
web/api/ndefreadingevent,null
web/api/ndefreadingevent/message,null
web/api/ndefreadingevent/ndefreadingevent,null
web/api/ndefreadingevent/serialnumber,null
web/api/ndefrecord,null
web/api/ndefrecord/data,2
web/api/ndefrecord/encoding,0
web/api/ndefrecord/id,null
web/api/ndefrecord/lang,null
web/api/ndefrecord/mediatype,null
web/api/ndefrecord/ndefrecord,null
web/api/ndefrecord/recordtype,null
web/api/ndefrecord/torecords,null
web/api/network_information_api,1
web/api/networkinformation,1
web/api/networkinformation/change_event,1
web/api/networkinformation/downlink,0
web/api/networkinformation/downlinkmax,1
web/api/networkinformation/effectivetype,0
web/api/networkinformation/rtt,0
web/api/networkinformation/savedata,0
web/api/networkinformation/type,0
web/api/node,null
web/api/node/appendchild,null
web/api/node/baseuri,null
web/api/node/childnodes,1
web/api/node/clonenode,5
web/api/node/comparedocumentposition,null
web/api/node/contains,null
web/api/node/firstchild,null
web/api/node/getrootnode,null
web/api/node/haschildnodes,null
web/api/node/insertbefore,2
web/api/node/isconnected,null
web/api/node/isdefaultnamespace,0
web/api/node/isequalnode,null
web/api/node/issamenode,null
web/api/node/lastchild,2
web/api/node/lookupnamespaceuri,null
web/api/node/lookupprefix,0
web/api/node/nextsibling,null
web/api/node/nodename,null
web/api/node/nodetype,null
web/api/node/nodevalue,2
web/api/node/normalize,1
web/api/node/ownerdocument,0
web/api/node/parentelement,null
web/api/node/parentnode,0
web/api/node/previoussibling,null
web/api/node/removechild,3
web/api/node/replacechild,null
web/api/node/selectstart_event,2
web/api/node/textcontent,null
web/api/nodeiterator,null
web/api/nodeiterator/detach,null
web/api/nodeiterator/filter,null
web/api/nodeiterator/nextnode,null
web/api/nodeiterator/pointerbeforereferencenode,null
web/api/nodeiterator/previousnode,null
web/api/nodeiterator/referencenode,null
web/api/nodeiterator/root,null
web/api/nodeiterator/whattoshow,null
web/api/nodelist,null
web/api/nodelist/entries,null
web/api/nodelist/foreach,null
web/api/nodelist/item,null
web/api/nodelist/keys,null
web/api/nodelist/length,0
web/api/nodelist/values,1
web/api/notification,5
web/api/notification/actions,0
web/api/notification/badge,0
web/api/notification/body,0
web/api/notification/click_event,1
web/api/notification/close,2
web/api/notification/close_event,1
web/api/notification/data,0
web/api/notification/dir,0
web/api/notification/error_event,1
web/api/notification/icon,0
web/api/notification/image,0
web/api/notification/lang,1
web/api/notification/maxactions_static,2
web/api/notification/navigate,null
web/api/notification/notification,4
web/api/notification/permission_static,0
web/api/notification/renotify,0
web/api/notification/requestpermission_static,1
web/api/notification/requireinteraction,0
web/api/notification/show_event,1
web/api/notification/silent,0
web/api/notification/tag,0
web/api/notification/timestamp,0
web/api/notification/title,0
web/api/notification/vibrate,0
web/api/notificationevent,0
web/api/notificationevent/action,1
web/api/notificationevent/notification,0
web/api/notificationevent/notificationevent,0
web/api/notifications_api,1
web/api/notifications_api/using_the_notifications_api,6
web/api/notrestoredreasondetails,null
web/api/notrestoredreasondetails/reason,null
web/api/notrestoredreasondetails/tojson,null
web/api/notrestoredreasons,null
web/api/notrestoredreasons/children,null
web/api/notrestoredreasons/id,null
web/api/notrestoredreasons/name,null
web/api/notrestoredreasons/reasons,null
web/api/notrestoredreasons/src,null
web/api/notrestoredreasons/tojson,null
web/api/notrestoredreasons/url,null
web/api/oes_draw_buffers_indexed,null
web/api/oes_draw_buffers_indexed/blendequationioes,null
web/api/oes_draw_buffers_indexed/blendequationseparateioes,null
web/api/oes_draw_buffers_indexed/blendfuncioes,null
web/api/oes_draw_buffers_indexed/blendfuncseparateioes,null
web/api/oes_draw_buffers_indexed/colormaskioes,null
web/api/oes_draw_buffers_indexed/disableioes,null
web/api/oes_draw_buffers_indexed/enableioes,null
web/api/oes_element_index_uint,null
web/api/oes_fbo_render_mipmap,null
web/api/oes_standard_derivatives,null
web/api/oes_texture_float,null
web/api/oes_texture_float_linear,null
web/api/oes_texture_half_float,null
web/api/oes_texture_half_float_linear,null
web/api/oes_vertex_array_object,null
web/api/oes_vertex_array_object/bindvertexarrayoes,null
web/api/oes_vertex_array_object/createvertexarrayoes,null
web/api/oes_vertex_array_object/deletevertexarrayoes,null
web/api/oes_vertex_array_object/isvertexarrayoes,null
web/api/offlineaudiocompletionevent,null
web/api/offlineaudiocompletionevent/offlineaudiocompletionevent,null
web/api/offlineaudiocompletionevent/renderedbuffer,0
web/api/offlineaudiocontext,4
web/api/offlineaudiocontext/complete_event,null
web/api/offlineaudiocontext/length,null
web/api/offlineaudiocontext/offlineaudiocontext,null
web/api/offlineaudiocontext/resume,null
web/api/offlineaudiocontext/startrendering,null
web/api/offlineaudiocontext/suspend,null
web/api/offscreencanvas,null
web/api/offscreencanvas/contextlost_event,null
web/api/offscreencanvas/contextrestored_event,null
web/api/offscreencanvas/converttoblob,null
web/api/offscreencanvas/getcontext,null
web/api/offscreencanvas/height,null
web/api/offscreencanvas/offscreencanvas,null
web/api/offscreencanvas/transfertoimagebitmap,null
web/api/offscreencanvas/width,null
web/api/offscreencanvasrenderingcontext2d,null
web/api/offscreencanvasrenderingcontext2d/commit,null
web/api/orientationsensor,null
web/api/orientationsensor/populatematrix,null
web/api/orientationsensor/quaternion,null
web/api/oscillatornode,null
web/api/oscillatornode/detune,null
web/api/oscillatornode/frequency,0
web/api/oscillatornode/oscillatornode,null
web/api/oscillatornode/setperiodicwave,null
web/api/oscillatornode/type,null
web/api/otpcredential,null
web/api/otpcredential/code,null
web/api/overconstrainederror,null
web/api/overconstrainederror/constraint,null
web/api/overconstrainederror/overconstrainederror,null
web/api/ovr_multiview2,null
web/api/ovr_multiview2/framebuffertexturemultiviewovr,null
web/api/page_visibility_api,0
web/api/pagerevealevent,null
web/api/pagerevealevent/pagerevealevent,null
web/api/pagerevealevent/viewtransition,null
web/api/pageswapevent,null
web/api/pageswapevent/activation,null
web/api/pageswapevent/pageswapevent,null
web/api/pageswapevent/viewtransition,null
web/api/pagetransitionevent,null
web/api/pagetransitionevent/pagetransitionevent,0
web/api/pagetransitionevent/persisted,null
web/api/paintrenderingcontext2d,null
web/api/paintsize,null
web/api/paintsize/height,0
web/api/paintsize/width,0
web/api/paintworkletglobalscope,null
web/api/paintworkletglobalscope/devicepixelratio,null
web/api/paintworkletglobalscope/registerpaint,null
web/api/pannernode,null
web/api/pannernode/coneinnerangle,null
web/api/pannernode/coneouterangle,null
web/api/pannernode/coneoutergain,null
web/api/pannernode/distancemodel,null
web/api/pannernode/maxdistance,null
web/api/pannernode/orientationx,null
web/api/pannernode/orientationy,null
web/api/pannernode/orientationz,null
web/api/pannernode/pannernode,null
web/api/pannernode/panningmodel,null
web/api/pannernode/positionx,null
web/api/pannernode/positiony,null
web/api/pannernode/positionz,null
web/api/pannernode/refdistance,null
web/api/pannernode/rollofffactor,null
web/api/pannernode/setorientation,null
web/api/pannernode/setposition,null
web/api/passwordcredential,null
web/api/passwordcredential/iconurl,0
web/api/passwordcredential/name,0
web/api/passwordcredential/password,0
web/api/passwordcredential/passwordcredential,null
web/api/passwordcredentialinit,null
web/api/path2d,null
web/api/path2d/addpath,null
web/api/path2d/path2d,null
web/api/payment_request_api,null
web/api/payment_request_api/concepts,null
web/api/payment_request_api/using_secure_payment_confirmation,null
web/api/payment_request_api/using_the_payment_request_api,null
web/api/paymentaddress,null
web/api/paymentaddress/addressline,null
web/api/paymentaddress/city,0
web/api/paymentaddress/country,null
web/api/paymentaddress/dependentlocality,null
web/api/paymentaddress/organization,0
web/api/paymentaddress/phone,0
web/api/paymentaddress/postalcode,null
web/api/paymentaddress/recipient,0
web/api/paymentaddress/region,null
web/api/paymentaddress/sortingcode,0
web/api/paymentaddress/tojson,null
web/api/paymentmanager,null
web/api/paymentmanager/enabledelegations,null
web/api/paymentmanager/userhint,null
web/api/paymentmethodchangeevent,null
web/api/paymentmethodchangeevent/methoddetails,null
web/api/paymentmethodchangeevent/methodname,null
web/api/paymentmethodchangeevent/paymentmethodchangeevent,null
web/api/paymentrequest,null
web/api/paymentrequest/abort,null
web/api/paymentrequest/canmakepayment,null
web/api/paymentrequest/id,null
web/api/paymentrequest/merchantvalidation_event,null
web/api/paymentrequest/paymentmethodchange_event,null
web/api/paymentrequest/paymentrequest,null
web/api/paymentrequest/securepaymentconfirmationavailability_static,null
web/api/paymentrequest/shippingaddress,null
web/api/paymentrequest/shippingaddresschange_event,null
web/api/paymentrequest/shippingoption,null
web/api/paymentrequest/shippingoptionchange_event,null
web/api/paymentrequest/shippingtype,0
web/api/paymentrequest/show,null
web/api/paymentrequestevent,null
web/api/paymentrequestevent/changepaymentmethod,null
web/api/paymentrequestevent/methoddata,null
web/api/paymentrequestevent/modifiers,null
web/api/paymentrequestevent/openwindow,null
web/api/paymentrequestevent/paymentrequestevent,null
web/api/paymentrequestevent/paymentrequestid,null
web/api/paymentrequestevent/paymentrequestorigin,null
web/api/paymentrequestevent/respondwith,null
web/api/paymentrequestevent/toporigin,null
web/api/paymentrequestevent/total,null
web/api/paymentrequestupdateevent,null
web/api/paymentrequestupdateevent/paymentrequestupdateevent,null
web/api/paymentrequestupdateevent/updatewith,null
web/api/paymentresponse,null
web/api/paymentresponse/complete,null
web/api/paymentresponse/details,null
web/api/paymentresponse/methodname,null
web/api/paymentresponse/payerdetailchange_event,null
web/api/paymentresponse/payeremail,0
web/api/paymentresponse/payername,0
web/api/paymentresponse/payerphone,0
web/api/paymentresponse/requestid,0
web/api/paymentresponse/retry,null
web/api/paymentresponse/shippingaddress,null
web/api/paymentresponse/shippingoption,null
web/api/paymentresponse/tojson,null
web/api/pbkdf2params,2
web/api/performance,null
web/api/performance/clearmarks,null
web/api/performance/clearmeasures,null
web/api/performance/clearresourcetimings,null
web/api/performance/eventcounts,null
web/api/performance/getentries,null
web/api/performance/getentriesbyname,null
web/api/performance/getentriesbytype,null
web/api/performance/interactioncount,null
web/api/performance/mark,null
web/api/performance/measure,null
web/api/performance/measureuseragentspecificmemory,null
web/api/performance/memory,null
web/api/performance/navigation,null
web/api/performance/now,null
web/api/performance/resourcetimingbufferfull_event,null
web/api/performance/setresourcetimingbuffersize,null
web/api/performance/timeorigin,null
web/api/performance/timing,0
web/api/performance/tojson,null
web/api/performance_api,null
web/api/performance_api/high_precision_timing,null
web/api/performance_api/long_animation_frame_timing,null
web/api/performance_api/monitoring_bfcache_blocking_reasons,null
web/api/performance_api/navigation_timing,null
web/api/performance_api/performance_data,null
web/api/performance_api/resource_timing,null
web/api/performance_api/server_timing,0
web/api/performance_api/user_timing,0
web/api/performanceelementtiming,null
web/api/performanceelementtiming/element,null
web/api/performanceelementtiming/id,null
web/api/performanceelementtiming/identifier,null
web/api/performanceelementtiming/intersectionrect,null
web/api/performanceelementtiming/loadtime,null
web/api/performanceelementtiming/naturalheight,null
web/api/performanceelementtiming/naturalwidth,null
web/api/performanceelementtiming/painttime,null
web/api/performanceelementtiming/presentationtime,null
web/api/performanceelementtiming/rendertime,null
web/api/performanceelementtiming/tojson,null
web/api/performanceelementtiming/url,null
web/api/performanceentry,null
web/api/performanceentry/duration,null
web/api/performanceentry/entrytype,null
web/api/performanceentry/name,null
web/api/performanceentry/starttime,null
web/api/performanceentry/tojson,null
web/api/performanceeventtiming,null
web/api/performanceeventtiming/cancelable,null
web/api/performanceeventtiming/interactionid,null
web/api/performanceeventtiming/processingend,null
web/api/performanceeventtiming/processingstart,null
web/api/performanceeventtiming/target,null
web/api/performanceeventtiming/tojson,null
web/api/performancelonganimationframetiming,null
web/api/performancelonganimationframetiming/blockingduration,null
web/api/performancelonganimationframetiming/firstuieventtimestamp,null
web/api/performancelonganimationframetiming/painttime,null
web/api/performancelonganimationframetiming/presentationtime,null
web/api/performancelonganimationframetiming/renderstart,null
web/api/performancelonganimationframetiming/scripts,null
web/api/performancelonganimationframetiming/styleandlayoutstart,null
web/api/performancelonganimationframetiming/tojson,null
web/api/performancelongtasktiming,null
web/api/performancelongtasktiming/attribution,null
web/api/performancelongtasktiming/tojson,null
web/api/performancemark,null
web/api/performancemark/detail,null
web/api/performancemark/performancemark,null
web/api/performancemeasure,null
web/api/performancemeasure/detail,null
web/api/performancenavigation,null
web/api/performancenavigation/redirectcount,null
web/api/performancenavigation/tojson,null
web/api/performancenavigation/type,null
web/api/performancenavigationtiming,null
web/api/performancenavigationtiming/activationstart,null
web/api/performancenavigationtiming/criticalchrestart,null
web/api/performancenavigationtiming/domcomplete,null
web/api/performancenavigationtiming/domcontentloadedeventend,null
web/api/performancenavigationtiming/domcontentloadedeventstart,null
web/api/performancenavigationtiming/dominteractive,null
web/api/performancenavigationtiming/loadeventend,null
web/api/performancenavigationtiming/loadeventstart,null
web/api/performancenavigationtiming/notrestoredreasons,null
web/api/performancenavigationtiming/redirectcount,null
web/api/performancenavigationtiming/tojson,null
web/api/performancenavigationtiming/type,null
web/api/performancenavigationtiming/unloadeventend,null
web/api/performancenavigationtiming/unloadeventstart,null
web/api/performanceobserver,null
web/api/performanceobserver/disconnect,null
web/api/performanceobserver/observe,0
web/api/performanceobserver/performanceobserver,null
web/api/performanceobserver/supportedentrytypes_static,null
web/api/performanceobserver/takerecords,null
web/api/performanceobserverentrylist,null
web/api/performanceobserverentrylist/getentries,null
web/api/performanceobserverentrylist/getentriesbyname,null
web/api/performanceobserverentrylist/getentriesbytype,null
web/api/performancepainttiming,null
web/api/performancepainttiming/painttime,null
web/api/performancepainttiming/presentationtime,null
web/api/performancepainttiming/tojson,null
web/api/performanceresourcetiming,4
web/api/performanceresourcetiming/connectend,null
web/api/performanceresourcetiming/connectstart,null
web/api/performanceresourcetiming/contenttype,null
web/api/performanceresourcetiming/decodedbodysize,null
